"","STUDENT_ALTERNATE_ID","SCHOOL_YEAR_ID","GRADE_CODE","GENDER_CODE","ENGLISH_LEARNER_STATUS_CODE","SOCIO_ECON_STATUS_CODE","expend_per_student","Ethnicity","percentWhite","percentSPED","percentFRL","corpWhite","corpSPED","corpFRL","schoolSize","PLACEMENT_TYPE","discipline","absent"
"1790",11923527,2017,"07","M",2,"1",NA,"Hispanic",0.187613843351548,0.0510018214936248,0.457194899817851,0.187613843351548,0.0510018214936248,0.457194899817851,549,"1",0,3
"1791",12132257,2013,"03","F",0,"0",7092.2998493,"White",0.29873417721519,0.192405063291139,0.686075949367089,0.188634630053394,0.136460717009916,0.819221967963387,395,"0",0,12
"1792",12132257,2014,"04","F",0,"0",7284.4267822,"White",0.283887468030691,0.202046035805627,0.70076726342711,0.178367975365666,0.136874518860662,0.831639722863741,391,"0",0,7
"1793",12132257,2015,"05","F",0,"0",7511.8153232,"White",0.327127659574468,0.236702127659574,0.643617021276596,0.166348721861885,0.141014879816864,0.834109118657001,376,"0",0,16.5
"1794",12132257,2016,"06","F",0,"0",NA,"White",0.790235081374322,0.140144665461121,0.16003616636528,0.729230769230769,0.119893899204244,0.185676392572944,1106,"0",0,5
"1795",12132257,2017,"07","F",0,"0",NA,"White",0.765789473684211,0.151754385964912,0.178070175438596,0.724692926725964,0.122723422278695,0.194620923337569,1140,"0",0,1
"1796",12537337,2013,"03","M",0,"1",7092.2998493,"Hispanic",0.29873417721519,0.192405063291139,0.686075949367089,0.188634630053394,0.136460717009916,0.819221967963387,395,"0",0,5
"1797",12537337,2014,"04","M",0,"1",7284.4267822,"Hispanic",0.283887468030691,0.202046035805627,0.70076726342711,0.178367975365666,0.136874518860662,0.831639722863741,391,"0",0,0
"1798",12537337,2015,"05","M",0,"1",7511.8153232,"Hispanic",0.327127659574468,0.236702127659574,0.643617021276596,0.166348721861885,0.141014879816864,0.834109118657001,376,"0",0,1
"1799",12537337,2016,"06","M",0,"1",NA,"Hispanic",0.210340775558167,0.159811985898942,0.81551116333725,0.15801922783458,0.137417976499313,0.813139020296048,851,"1",0,0
"1800",12537337,2017,"07","M",0,"1",NA,"Hispanic",0.195497630331754,0.159952606635071,0.798578199052133,0.149458593869147,0.141604392252555,0.758578618270551,844,"0",0,3
"1801",11981639,2013,"03","F",0,"1",7092.2998493,"White",0.24822695035461,0.166666666666667,0.783687943262411,0.188634630053394,0.136460717009916,0.819221967963387,564,"1",0,1
"1802",11981639,2014,"04","F",0,"1",5555.847052,"White",0.681701030927835,0.0876288659793814,0.423969072164948,0.6740317775571,0.105759682224429,0.438679245283019,776,"1",0,6
"1803",11981639,2015,"05","F",0,"1",5689.3179392,"White",0.685333333333333,0.088,0.406666666666667,0.665505226480836,0.114484818317571,0.455699352911896,750,"1",0,9
"1804",11981639,2016,"06","F",0,"1",NA,"White",0.651720542231491,0.139728884254432,0.444212721584984,0.662611717974181,0.112959285004965,0.436196623634558,959,"1",0,5
"1805",11981639,2017,"07","F",0,"1",NA,"White",0.620985010706638,0.137044967880086,0.487152034261242,0.660529634300126,0.118032786885246,0.435813366960908,934,"1",0,10
"1806",11975569,2013,"03","M",0,"1",7092.2998493,"Hispanic",0.0469973890339426,0.161879895561358,0.929503916449086,0.188634630053394,0.136460717009916,0.819221967963387,383,"0",0,6
"1807",11975569,2014,"04","M",0,"1",7284.4267822,"Hispanic",0.044973544973545,0.153439153439153,0.920634920634921,0.178367975365666,0.136874518860662,0.831639722863741,378,"0",0,11
"1808",11975569,2015,"05","M",0,"1",7511.8153232,"Hispanic",0.0649350649350649,0.179220779220779,0.906493506493506,0.166348721861885,0.141014879816864,0.834109118657001,385,"0",0,7
"1809",11975569,2016,"06","M",0,"1",NA,"Hispanic",0.0442225392296719,0.139800285306705,0.932952924393723,0.15801922783458,0.137417976499313,0.813139020296048,701,"0",0,6
"1810",11975569,2017,"07","M",0,"1",NA,"Hispanic",0.0301369863013699,0.152054794520548,0.912328767123288,0.149458593869147,0.141604392252555,0.758578618270551,730,"0",0,9
"1811",12038356,2013,"03","M",0,"1",7092.2998493,"White",0.0469973890339426,0.161879895561358,0.929503916449086,0.188634630053394,0.136460717009916,0.819221967963387,383,"0",0,0
"1812",12038356,2014,"04","M",0,"1",7284.4267822,"White",0.044973544973545,0.153439153439153,0.920634920634921,0.178367975365666,0.136874518860662,0.831639722863741,378,"0",0,1.5
"1813",12038356,2015,"05","M",0,"1",7511.8153232,"White",0.0649350649350649,0.179220779220779,0.906493506493506,0.166348721861885,0.141014879816864,0.834109118657001,385,"0",0,0
"1814",12038356,2016,"06","M",0,"1",NA,"White",0.0442225392296719,0.139800285306705,0.932952924393723,0.15801922783458,0.137417976499313,0.813139020296048,701,"0",0,2
"1815",12038356,2017,"07","M",0,"1",NA,"White",0.0301369863013699,0.152054794520548,0.912328767123288,0.149458593869147,0.141604392252555,0.758578618270551,730,"0",0,1
"1816",12095076,2013,"03","M",0,"0",4760.3577613,"Hispanic",0.644385026737968,0.120320855614973,0.283422459893048,0.654842689697717,0.0872917951881555,0.352251696483652,374,"0",0,1.5
"1817",12095076,2014,"04","M",0,"0",4937.2366698,"Hispanic",0.659400544959128,0.103542234332425,0.283378746594005,0.640123456790124,0.0858024691358025,0.350617283950617,367,"0",0,0.5
"1818",12095076,2015,"05","M",0,"0",5146.9304781,"Hispanic",0.655352480417755,0.114882506527415,0.310704960835509,0.625983013526266,0.101918842403271,0.349795533186537,383,"0",0,3
"1819",12095076,2016,"06","M",0,"0",NA,"Hispanic",0.595520421607378,0.0869565217391304,0.355731225296443,0.619561765639886,0.106700539853922,0.35026992696094,759,"0",0,1
"1820",12095076,2017,"07","M",0,"0",NA,"Hispanic",0.600817438692098,0.0871934604904632,0.339237057220708,0.603589420654912,0.112090680100756,0.35264483627204,734,"0",0,1.5
"1821",12173073,2013,"03","F",0,"1",4760.3577613,"Black",0.644385026737968,0.120320855614973,0.283422459893048,0.654842689697717,0.0872917951881555,0.352251696483652,374,"0",4,16.5
"1822",12173073,2014,"04","F",0,"1",4937.2366698,"Black",0.659400544959128,0.103542234332425,0.283378746594005,0.640123456790124,0.0858024691358025,0.350617283950617,367,"0",0,22.5
"1823",12173073,2015,"05","F",0,"1",7485.2290893,"Black",0,0.111328125,0.9375,0.00865739426625036,0.138660232756174,0.807266534203804,512,"0",0,1
"1824",12173073,2016,"06","F",0,"1",NA,"Black",0.00381679389312977,0.183206106870229,0.909669211195929,0.011273767457513,0.139996634696281,0.7962308598351,786,"0",0,1
"1825",12173073,2017,"07","F",0,"1",NA,"Black",0.00442477876106195,0.202064896755162,0.877581120943953,0.0119431279620853,0.14654028436019,0.81042654028436,678,"0",0,1
"1826",12202640,2013,"03","M",0,"0",5611.8638246,"White",0.58957654723127,0.153094462540717,0.648208469055375,0.676492819349962,0.0995212899974805,0.437641723356009,307,"1",0,1
"1827",12202640,2014,"04","M",0,"0",5555.847052,"White",0.646302250803859,0.154340836012862,0.607717041800643,0.6740317775571,0.105759682224429,0.438679245283019,311,"1",0,9
"1828",12202640,2015,"05","M",0,"0",5689.3179392,"White",0.679365079365079,0.171428571428571,0.612698412698413,0.665505226480836,0.114484818317571,0.455699352911896,315,"1",2,2.5
"1829",12202640,2016,"06","M",0,"0",NA,"White",0.651720542231491,0.139728884254432,0.444212721584984,0.662611717974181,0.112959285004965,0.436196623634558,959,"1",0,15
"1830",12202640,2017,"07","M",0,"0",NA,"White",0.620985010706638,0.137044967880086,0.487152034261242,0.660529634300126,0.118032786885246,0.435813366960908,934,"1",4,4.5
"1831",11839242,2013,"03","M",0,"0",5906.9216835,"White",0.682692307692308,0.192307692307692,0.216346153846154,0.635719521133643,0.115563156608844,0.183728316638163,416,"1",0,12.5
"1832",11839242,2014,"04","M",0,"0",5781.88777,"White",0.664179104477612,0.186567164179104,0.238805970149254,0.620333988212181,0.119106090373281,0.181974459724951,402,"1",0,6
"1833",11839242,2015,"05","M",0,"0",5813.5608696,"White",0.677261613691931,0.158924205378973,0.244498777506112,0.611264772441539,0.109378928840835,0.191350264018104,409,"1",0,4
"1834",11839242,2016,"06","M",0,"0",NA,"White",0.60239651416122,0.0915032679738562,0.183006535947712,0.597736625514403,0.105452674897119,0.179526748971193,918,"0",0,5
"1835",11839242,2017,"07","M",0,"0",NA,"White",0.564444444444444,0.0988888888888889,0.174444444444444,0.58550798074487,0.107423359513555,0.174816316189511,900,"0",0,6
"1836",11843351,2013,"03","M",0,"0",5906.9216835,"Hispanic",0.607023411371237,0.096989966555184,0.125418060200669,0.635719521133643,0.115563156608844,0.183728316638163,598,"1",0,14
"1837",11843351,2014,"04","M",0,"0",5781.88777,"Hispanic",0.561855670103093,0.0927835051546392,0.128865979381443,0.620333988212181,0.119106090373281,0.181974459724951,582,"1",0,9
"1838",11843351,2015,"05","M",0,"0",5813.5608696,"White",0.565674255691769,0.0840630472854641,0.115586690017513,0.611264772441539,0.109378928840835,0.191350264018104,571,"1",0,7
"1839",11843351,2016,"06","M",0,"0",NA,"White",0.60239651416122,0.0915032679738562,0.183006535947712,0.597736625514403,0.105452674897119,0.179526748971193,918,"1",0,7.5
"1840",11843351,2017,"07","M",0,"0",NA,"White",0.564444444444444,0.0988888888888889,0.174444444444444,0.58550798074487,0.107423359513555,0.174816316189511,900,"0",0,9
"1841",12258249,2013,"03","M",0,"1",5037.9564733,"White",0.882165605095541,0.159235668789809,0.439490445859873,0.881153305203938,0.129395218002813,0.367088607594937,314,"1",0,15.5
"1842",12258249,2014,"04","M",0,"0",5243.5631674,"White",0.892156862745098,0.133986928104575,0.441176470588235,0.868238557558946,0.126907073509015,0.382108183079057,306,"1",0,8
"1843",12258249,2015,"05","M",0,"1",5251.8910222,"White",0.904458598726115,0.111464968152866,0.429936305732484,0.865656565656566,0.126262626262626,0.365319865319865,314,"1",0,4
"1844",12258249,2016,"06","M",0,"1",NA,"White",0.838571428571429,0.134285714285714,0.368571428571429,0.857968059802922,0.124023105674482,0.343527013251784,700,"0",0,1
"1845",12258249,2017,"07","M",0,"1",NA,"White",0.858543417366947,0.144257703081232,0.364145658263305,0.856237491661107,0.126751167444963,0.3552368245497,714,"0",0,10
"1846",12017997,2013,"03","M",2,"1",5037.9564733,"Hispanic",0.752642706131078,0.133192389006343,0.492600422832981,0.881153305203938,0.129395218002813,0.367088607594937,473,"1",0,1
"1847",12017997,2014,"04","M",2,"1",5243.5631674,"Hispanic",0.734204793028322,0.132897603485839,0.509803921568627,0.868238557558946,0.126907073509015,0.382108183079057,459,"1",0,0
"1848",12017997,2015,"05","M",2,"1",5251.8910222,"Hispanic",0.745689655172414,0.157327586206897,0.452586206896552,0.865656565656566,0.126262626262626,0.365319865319865,464,"1",0,0
"1849",12017997,2016,"06","M",2,"1",NA,"Hispanic",0.838571428571429,0.134285714285714,0.368571428571429,0.857968059802922,0.124023105674482,0.343527013251784,700,"1",0,0
"1850",12017997,2017,"07","M",2,"1",NA,"Hispanic",0.858543417366947,0.144257703081232,0.364145658263305,0.856237491661107,0.126751167444963,0.3552368245497,714,"1",0,0
"1851",11959348,2013,"03","M",0,"0",5037.9564733,"White",0.929184549356223,0.1931330472103,0.283261802575107,0.881153305203938,0.129395218002813,0.367088607594937,466,"1",0,2
"1852",11959348,2014,"04","M",0,"0",5243.5631674,"White",0.908296943231441,0.163755458515284,0.312227074235808,0.868238557558946,0.126907073509015,0.382108183079057,458,"1",0,0
"1853",11959348,2015,"05","M",0,"0",5251.8910222,"White",0.915187376725838,0.132149901380671,0.29585798816568,0.865656565656566,0.126262626262626,0.365319865319865,507,"1",0,0
"1854",11959348,2016,"06","M",0,"0",NA,"White",0.838571428571429,0.134285714285714,0.368571428571429,0.857968059802922,0.124023105674482,0.343527013251784,700,"1",0,0
"1855",11959348,2017,"07","M",0,"0",NA,"White",0.858543417366947,0.144257703081232,0.364145658263305,0.856237491661107,0.126751167444963,0.3552368245497,714,"1",0,0
"1856",11960888,2013,"03","M",0,"0",5037.9564733,"White",0.929184549356223,0.1931330472103,0.283261802575107,0.881153305203938,0.129395218002813,0.367088607594937,466,"1",0,1
"1857",11960888,2014,"04","M",0,"0",5243.5631674,"White",0.908296943231441,0.163755458515284,0.312227074235808,0.868238557558946,0.126907073509015,0.382108183079057,458,"1",0,3
"1858",11960888,2015,"05","M",0,"0",5251.8910222,"White",0.915187376725838,0.132149901380671,0.29585798816568,0.865656565656566,0.126262626262626,0.365319865319865,507,"1",0,4
"1859",11960888,2016,"06","M",0,"0",NA,"White",0.838571428571429,0.134285714285714,0.368571428571429,0.857968059802922,0.124023105674482,0.343527013251784,700,"1",0,0
"1860",11960888,2017,"07","M",0,"0",NA,"White",0.858543417366947,0.144257703081232,0.364145658263305,0.856237491661107,0.126751167444963,0.3552368245497,714,"1",0,8
"1861",12150545,2013,"03","M",0,"0",7521.0909711,"White",0.802919708029197,0.186131386861314,0.722627737226277,0.502138861467588,0.154491609081935,0.730503455083909,274,"0",0,5
"1862",12150545,2014,"04","M",0,"0",7341.2390704,"White",0.457364341085271,0.166666666666667,0.856589147286822,0.489620253164557,0.151392405063291,0.751223628691983,258,"0",1,8
"1863",12150545,2015,"05","M",0,"0",6913.6619854,"White",0.437125748502994,0.18562874251497,0.841317365269461,0.474460242232754,0.161312971739512,0.737581183078813,334,"0",0,1
"1864",12150545,2016,"06","M",0,"0",NA,"White",0.481220657276995,0.225352112676056,0.786384976525822,0.456850053937433,0.170981661272923,0.729413879899317,426,"0",0,4.5
"1865",12150545,2017,"07","M",0,"0",NA,"White",0.431122448979592,0.227040816326531,0.696428571428571,0.441818509832221,0.180227313729028,0.712971315172289,392,"0",3,15
"1866",12173746,2013,"03","M",0,"1",7521.0909711,"White",0.802919708029197,0.186131386861314,0.722627737226277,0.502138861467588,0.154491609081935,0.730503455083909,274,"1",0,4.5
"1867",12173746,2014,"04","M",0,"1",7341.2390704,"White",0.811244979919679,0.140562248995984,0.70281124497992,0.489620253164557,0.151392405063291,0.751223628691983,249,"0",0,4
"1868",12173746,2015,"05","M",0,"1",6913.6619854,"White",0.635265700483092,0.140096618357488,0.743961352657005,0.474460242232754,0.161312971739512,0.737581183078813,414,"0",0,5
"1869",12173746,2016,"06","M",0,"1",NA,"White",0.650510204081633,0.160714285714286,0.770408163265306,0.456850053937433,0.170981661272923,0.729413879899317,392,"0",0,10.5
"1870",12173746,2017,"07","M",0,"1",NA,"White",0.409836065573771,0.207650273224044,0.800546448087432,0.441818509832221,0.180227313729028,0.712971315172289,366,"1",0,8.5
"1871",11937815,2013,"03","M",0,"1",7521.0909711,"White",0.40625,0.109375,0.83984375,0.502138861467588,0.154491609081935,0.730503455083909,256,"0",4,9
"1872",11937815,2014,"04","M",0,"1",7341.2390704,"White",0.417293233082707,0.120300751879699,0.842105263157895,0.489620253164557,0.151392405063291,0.751223628691983,266,"0",1,5
"1873",11937815,2015,"05","M",0,"1",6913.6619854,"White",0.437125748502994,0.18562874251497,0.841317365269461,0.474460242232754,0.161312971739512,0.737581183078813,334,"1",0,4
"1874",11937815,2016,"06","M",0,"1",NA,"White",0.391304347826087,0.177257525083612,0.836120401337793,0.456850053937433,0.170981661272923,0.729413879899317,299,"1",0,1
"1875",11937815,2017,"07","M",0,"1",NA,"White",0.431122448979592,0.227040816326531,0.696428571428571,0.441818509832221,0.180227313729028,0.712971315172289,392,"1",2,6.5
"1876",11806883,2013,"03","M",0,"1",7521.0909711,"White",0.454828660436137,0.146417445482866,0.853582554517134,0.502138861467588,0.154491609081935,0.730503455083909,321,"1",0,16
"1877",11806883,2014,"04","M",0,"1",7341.2390704,"White",0.417293233082707,0.120300751879699,0.842105263157895,0.489620253164557,0.151392405063291,0.751223628691983,266,"1",0,8
"1878",11806883,2015,"05","M",0,"1",6913.6619854,"White",0.370967741935484,0.161290322580645,0.741935483870968,0.474460242232754,0.161312971739512,0.737581183078813,248,"1",0,7
"1879",11806883,2016,"06","M",0,"1",NA,"White",0.497237569060773,0.218232044198895,0.798342541436464,0.456850053937433,0.170981661272923,0.729413879899317,362,"0",0,13
"1880",11806883,2017,"07","M",0,"1",NA,"White",0.431122448979592,0.227040816326531,0.696428571428571,0.441818509832221,0.180227313729028,0.712971315172289,392,"0",0,14.5
"1881",12173722,2013,"03","M",0,"1",7521.0909711,"Hispanic",0.320557491289199,0.121951219512195,0.947735191637631,0.502138861467588,0.154491609081935,0.730503455083909,287,"1",0,5
"1882",12173722,2014,"04","M",0,"1",6859.5718132,"Hispanic",0.0780559646539028,0.125184094256259,0.780559646539028,0.115303983228512,0.129979035639413,0.64661380001823,679,"1",0,11
"1883",12173722,2015,"05","M",0,"1",6913.6619854,"Hispanic",0.451942740286299,0.184049079754601,0.811860940695297,0.474460242232754,0.161312971739512,0.737581183078813,489,"0",0,10
"1884",12173722,2016,"06","M",0,"1",NA,"Hispanic",0.481220657276995,0.225352112676056,0.786384976525822,0.456850053937433,0.170981661272923,0.729413879899317,426,"0",1,6
"1885",12173722,2017,"07","M",0,"1",NA,"Hispanic",0.431122448979592,0.227040816326531,0.696428571428571,0.441818509832221,0.180227313729028,0.712971315172289,392,"1",0,4.5
"1886",11834017,2013,"03","M",0,"0",6603.0932257,"White",0.875634517766497,0.16243654822335,0.436548223350254,0.783457691697095,0.134307032862359,0.512938561676457,394,"1",0,2
"1887",11834017,2014,"04","M",0,"0",6230.9451396,"White",0.849624060150376,0.170426065162907,0.43859649122807,0.774572817055965,0.136541777708105,0.518733343784292,399,"1",0,3
"1888",11834017,2015,"05","M",0,"0",6652.2094069,"White",0.840579710144927,0.152173913043478,0.439613526570048,0.768231611893584,0.138967136150235,0.532394366197183,414,"1",0,2
"1889",11834017,2016,"06","M",0,"0",NA,"White",0.754010695187166,0.141711229946524,0.564171122994652,0.761731135066582,0.144419784400761,0.530913126188966,748,"1",0,0
